ID, FP, FN, RF
0, 0.555555555556, 0.555555555556, 0.555555555556
1, 0.111111111111, 0.111111111111, 0.111111111111
2, 0.111111111111, 0.111111111111, 0.111111111111
3, 0.111111111111, 0.111111111111, 0.111111111111
4, 0.555555555556, 0.555555555556, 0.555555555556
5, 0.555555555556, 0.555555555556, 0.555555555556
6, 0.111111111111, 0.111111111111, 0.111111111111
7, 0.222222222222, 0.222222222222, 0.222222222222
8, 0.333333333333, 0.333333333333, 0.333333333333
9, 0.444444444444, 0.444444444444, 0.444444444444
10, 0.222222222222, 0.222222222222, 0.222222222222
11, 0.111111111111, 0.111111111111, 0.111111111111
12, 0.222222222222, 0.222222222222, 0.222222222222
13, 0.0, 0.0, 0.0
14, 0.111111111111, 0.111111111111, 0.111111111111
15, 0.111111111111, 0.111111111111, 0.111111111111
16, 0.0, 0.0, 0.0
17, 0.0, 0.0, 0.0
18, 0.111111111111, 0.111111111111, 0.111111111111
19, 0.111111111111, 0.111111111111, 0.111111111111
20, 0.222222222222, 0.222222222222, 0.222222222222
21, 0.111111111111, 0.111111111111, 0.111111111111
22, 0.222222222222, 0.222222222222, 0.222222222222
23, 0.555555555556, 0.555555555556, 0.555555555556
24, 0.111111111111, 0.111111111111, 0.111111111111
25, 0.111111111111, 0.111111111111, 0.111111111111
26, 0.111111111111, 0.111111111111, 0.111111111111
27, 0.0, 0.0, 0.0
28, 0.333333333333, 0.333333333333, 0.333333333333
29, 0.222222222222, 0.222222222222, 0.222222222222
