ID, FP, FN, RF
0, 0.666666666667, 0.666666666667, 0.666666666667
1, 0.666666666667, 0.666666666667, 0.666666666667
2, 0.666666666667, 0.666666666667, 0.666666666667
3, 0.666666666667, 0.666666666667, 0.666666666667
4, 0.666666666667, 0.666666666667, 0.666666666667
5, 0.666666666667, 0.666666666667, 0.666666666667
6, 0.666666666667, 0.666666666667, 0.666666666667
7, 0.666666666667, 0.666666666667, 0.666666666667
8, 0.666666666667, 0.666666666667, 0.666666666667
9, 0.666666666667, 0.666666666667, 0.666666666667
10, 0.666666666667, 0.666666666667, 0.666666666667
11, 0.666666666667, 0.666666666667, 0.666666666667
12, 0.666666666667, 0.666666666667, 0.666666666667
13, 0.666666666667, 0.666666666667, 0.666666666667
14, 0.666666666667, 0.666666666667, 0.666666666667
15, 0.666666666667, 0.666666666667, 0.666666666667
16, 0.666666666667, 0.666666666667, 0.666666666667
17, 0.666666666667, 0.666666666667, 0.666666666667
18, 0.666666666667, 0.666666666667, 0.666666666667
19, 0.666666666667, 0.666666666667, 0.666666666667
20, 0.666666666667, 0.666666666667, 0.666666666667
21, 0.666666666667, 0.666666666667, 0.666666666667
22, 0.666666666667, 0.666666666667, 0.666666666667
23, 0.666666666667, 0.666666666667, 0.666666666667
24, 0.666666666667, 0.666666666667, 0.666666666667
25, 0.666666666667, 0.666666666667, 0.666666666667
26, 0.666666666667, 0.666666666667, 0.666666666667
27, 0.666666666667, 0.666666666667, 0.666666666667
28, 0.666666666667, 0.666666666667, 0.666666666667
29, 0.666666666667, 0.666666666667, 0.666666666667
